note_id,game_id,player_id,team_id,note_date,status,text
1260,100554,55414,108,2026-02-12,out,"Due to a sprained ankle, Kirby is out against the Cheyenne Pioneers."
1261,100566,55414,108,2026-02-20,out,"Ruled out for February 20, 2026, Kirby cites a sprained ankle."
1262,100580,55414,108,2026-02-23,out,"Kirby misses the February 23, 2026 game against the Austin Sentinels (concussion)."
1263,100584,55414,108,2026-02-24,out,"Ruled out for February 24, 2026, Kirby cites concussion protocol."
1264,100606,55414,108,2026-03-01,out,"Kirby misses the March 1, 2026 game against the Jacksonville Cobras (back)."
1265,100615,55414,108,2026-03-02,out,"Kirby misses the March 2, 2026 game against the Albuquerque Lancers (back)."
1266,100625,55414,108,2026-03-04,out,"Ruled out for March 4, 2026, Kirby cites back spasms."
1267,100629,55414,108,2026-03-05,out,"Due to back spasms, Kirby is out against the Tulsa Admirals."
1268,100648,55414,108,2026-03-08,out,"Kirby misses the March 8, 2026 game against the Bakersfield Wranglers (back)."
1269,100667,55414,108,2026-03-11,out,"Kirby will not play on March 11, 2026 because of back spasms."
1270,100670,55414,108,2026-03-12,out,"Ruled out for March 12, 2026, Kirby cites back spasms."
1271,100686,55414,108,2026-03-15,out,"Kirby misses the March 15, 2026 game against the Des Moines Vultures (back)."
1272,100690,55414,108,2026-03-16,out,"Kirby misses the March 16, 2026 game against the Cheyenne Pioneers (back)."
1273,100711,55414,108,2026-03-19,out,"Due to back spasms, Kirby is out against the Nashville Tempest."
1274,100732,55414,108,2026-03-23,out,"Kirby will not play on March 23, 2026 because of back spasms."
1275,100747,55414,108,2026-03-25,out,Kirby is out for the Hartford Comets matchup with back spasms.
1276,100757,55414,108,2026-03-27,out,"Ruled out for March 27, 2026, Kirby cites back spasms."
1277,100767,55414,108,2026-03-28,out,Kirby is out for the Providence Skylarks matchup with back spasms.
1278,100780,55414,108,2026-03-31,out,Kirby is out for the Providence Skylarks matchup with back spasms.
1279,100788,55414,108,2026-04-01,out,"Due to back spasms, Kirby is out against the Fresno Bison."
1280,100800,55414,108,2026-04-03,out,Kirby (back) is out for this game against the Tulsa Admirals.
1281,100806,55414,108,2026-04-05,out,Kirby (back) is out for this game against the Missoula Anchors.
1282,100812,55414,108,2026-04-06,out,Kirby (back) is out for this game against the Buffalo Marshals.
1283,100825,55414,108,2026-04-09,out,"Kirby misses the April 9, 2026 game against the Tacoma Talons (back)."
1284,100839,55414,108,2026-04-12,out,"Kirby misses the April 12, 2026 game against the Tacoma Talons (back)."
1285,100259,55480,592,2025-12-20,out,"Beckett misses the December 20, 2025 game against the Louisville Nomads (wrist)."
1286,100432,55480,592,2026-01-20,out,"Beckett misses the January 20, 2026 game against the Buffalo Marshals (rest)."
1287,100442,55480,592,2026-01-22,out,Beckett (rest) is out for this game against the Birmingham Foxes.
1288,100552,55480,592,2026-02-11,out,Beckett is out for the Boise Glaciers matchup with hamstring tightness.
1289,100583,55480,592,2026-02-24,out,Beckett (back) is out for this game against the Nashville Tempest.
1290,100607,55480,592,2026-03-01,out,Beckett is out for the Austin Sentinels matchup with rest.
1291,100641,55480,592,2026-03-07,out,"Beckett will not play on March 7, 2026 because of back spasms."
1292,100646,55480,592,2026-03-08,out,"Due to back spasms, Beckett is out against the Boise Glaciers."
1293,100666,55480,592,2026-03-11,out,"Beckett will not play on March 11, 2026 because of a sprained ankle."
1294,100675,55480,592,2026-03-13,out,Beckett is out for the Grand Rapids Drifters matchup with a sprained ankle.
1295,100696,55480,592,2026-03-17,out,"Beckett misses the March 17, 2026 game against the Newark Mustangs (rest)."
1296,100703,55480,592,2026-03-18,out,"Ruled out for March 18, 2026, Beckett cites rest."
1297,100749,55480,592,2026-03-25,out,Beckett is out for the Tacoma Talons matchup with rest.
1298,100059,57470,662,2025-11-02,out,"Due to personal reasons, Rivera is out against the Tacoma Talons."
1299,100063,57470,662,2025-11-03,out,"Ruled out for November 3, 2025, Rivera cites personal reasons."
1300,100076,57470,662,2025-11-05,out,Rivera is out for the Cincinnati Stallions matchup with personal reasons.
1301,100157,57470,662,2025-11-22,out,"Rivera will not play on November 22, 2025 because of a calf strain."
1302,100173,57470,662,2025-11-26,out,"Ruled out for November 26, 2025, Rivera cites knee soreness."
1303,100183,57470,662,2025-11-29,out,"Rivera misses the November 29, 2025 game against the Bakersfield Wranglers (knee)."
1304,100192,57470,662,2025-12-01,out,"Ruled out for December 1, 2025, Rivera cites knee soreness."
1305,100240,57470,662,2025-12-14,out,"Due to a sprained ankle, Rivera is out against the Fresno Bison."
1306,100244,57470,662,2025-12-17,out,"Due to a sprained ankle, Rivera is out against the Anchorage Herons."
1307,100248,57470,662,2025-12-18,out,Rivera (ankle) is out for this game against the Reno Ridgebacks.
1308,100264,57470,662,2025-12-21,out,"Rivera will not play on December 21, 2025 because of a calf strain."
1309,100281,57470,662,2025-12-25,out,"Due to an illness, Rivera is out against the Anchorage Herons."
1310,100299,57470,662,2025-12-28,out,Rivera (illness) is out for this game against the Baton Rouge Falcons.
1311,100303,57470,662,2025-12-29,out,Rivera (illness) is out for this game against the Cheyenne Pioneers.
1312,100350,57470,662,2026-01-07,out,Rivera is out for the Louisville Nomads matchup with a sprained ankle.
1313,100370,57470,662,2026-01-10,out,"Rivera misses the January 10, 2026 game against the Reno Ridgebacks (back)."
1314,100382,57470,662,2026-01-12,out,Rivera is out for the Tulsa Admirals matchup with back spasms.
1315,100390,57470,662,2026-01-13,out,"Rivera misses the January 13, 2026 game against the Jacksonville Cobras (back)."
1316,100393,57470,662,2026-01-14,out,Rivera is out for the Grand Rapids Drifters matchup with back spasms.
1317,100410,57470,662,2026-01-17,out,"Ruled out for January 17, 2026, Rivera cites back spasms."
1318,100453,57470,662,2026-01-24,out,"Ruled out for January 24, 2026, Rivera cites back spasms."
1319,100558,57470,662,2026-02-19,out,"Rivera will not play on February 19, 2026 because of rest."
1320,100084,58407,789,2025-11-08,out,Vance is out for the Raleigh Wardens matchup with hamstring tightness.
1321,100149,58407,789,2025-11-21,out,"Vance misses the November 21, 2025 game against the Reno Ridgebacks (illness)."
1322,100228,58407,789,2025-12-10,out,Vance (back) is out for this game against the Cincinnati Stallions.
1323,100236,58407,789,2025-12-13,out,Vance is out for the Hartford Comets matchup with concussion protocol.
1324,100342,58407,789,2026-01-05,out,Vance is out for the Boise Glaciers matchup with a calf strain.
1325,100363,58407,789,2026-01-09,out,"Ruled out for January 9, 2026, Vance cites back spasms."
1326,100373,58407,789,2026-01-11,out,"Vance misses the January 11, 2026 game against the Buffalo Marshals (back)."
1327,100399,58407,789,2026-01-15,out,"Vance misses the January 15, 2026 game against the Richmond Kestrels (back)."
1328,100426,58407,789,2026-01-19,out,"Vance misses the January 19, 2026 game against the Boise Glaciers (concussion)."
1329,100460,58407,789,2026-01-25,out,Vance is out for the Louisville Nomads matchup with personal reasons.
1330,100464,58407,789,2026-01-26,out,"Due to personal reasons, Vance is out against the Cheyenne Pioneers."
1331,100484,58407,789,2026-01-30,out,"Ruled out for January 30, 2026, Vance cites personal reasons."
1332,100500,58407,789,2026-02-01,out,"Vance will not play on February 1, 2026 because of personal reasons."
1333,100506,58407,789,2026-02-03,out,Vance is out for the Albany Condors matchup with personal reasons.
1334,100512,58407,789,2026-02-04,out,"Due to personal reasons, Vance is out against the Honolulu Miners."
1335,100522,58407,789,2026-02-05,out,"Due to personal reasons, Vance is out against the Bakersfield Wranglers."
1336,100529,58407,789,2026-02-07,out,"Due to personal reasons, Vance is out against the Anchorage Herons."
1337,100550,58407,789,2026-02-11,out,Vance is out for the Austin Sentinels matchup with personal reasons.
1338,100564,58407,789,2026-02-20,out,"Vance misses the February 20, 2026 game against the Austin Sentinels (personal)."
1339,100571,58407,789,2026-02-21,out,"Vance misses the February 21, 2026 game against the Albuquerque Lancers (personal)."
1340,100573,58407,789,2026-02-22,out,"Vance misses the February 22, 2026 game against the Hartford Comets (personal)."
1341,100592,58407,789,2026-02-25,out,Vance is out for the Honolulu Miners matchup with personal reasons.
1342,100608,58407,789,2026-03-01,out,"Ruled out for March 1, 2026, Vance cites personal reasons."
1343,100643,58407,789,2026-03-07,out,Vance (personal) is out for this game against the Louisville Nomads.
1344,100661,58407,789,2026-03-10,out,"Vance will not play on March 10, 2026 because of personal reasons."
1345,100673,58407,789,2026-03-12,out,"Ruled out for March 12, 2026, Vance cites personal reasons."
1346,100679,58407,789,2026-03-13,out,"Ruled out for March 13, 2026, Vance cites personal reasons."
1347,100697,58407,789,2026-03-17,out,Vance (personal) is out for this game against the Baton Rouge Falcons.
1348,100707,58407,789,2026-03-18,out,"Ruled out for March 18, 2026, Vance cites personal reasons."
1349,100729,58407,789,2026-03-22,out,"Due to personal reasons, Vance is out against the Birmingham Foxes."
1350,100738,58407,789,2026-03-23,out,"Vance will not play on March 23, 2026 because of personal reasons."
1351,100741,58407,789,2026-03-24,out,Vance (personal) is out for this game against the Cheyenne Pioneers.
1352,100749,58407,789,2026-03-25,out,Vance (personal) is out for this game against the Fresno Bison.
1353,100764,58407,789,2026-03-28,out,"Due to personal reasons, Vance is out against the Anchorage Herons."
1354,100769,58407,789,2026-03-29,out,Vance (personal) is out for this game against the Providence Skylarks.
1355,100776,58407,789,2026-03-30,out,"Vance will not play on March 30, 2026 because of personal reasons."
1356,100781,58407,789,2026-03-31,out,"Vance will not play on March 31, 2026 because of personal reasons."
1357,100789,58407,789,2026-04-01,out,Vance is out for the Albuquerque Lancers matchup with personal reasons.
1358,100791,58407,789,2026-04-02,out,"Vance will not play on April 2, 2026 because of personal reasons."
1359,100802,58407,789,2026-04-05,out,Vance is out for the Cincinnati Stallions matchup with personal reasons.
1360,100816,58407,789,2026-04-07,out,"Ruled out for April 7, 2026, Vance cites personal reasons."
1361,100825,58407,789,2026-04-09,out,"Vance misses the April 9, 2026 game against the Reno Ridgebacks (personal)."
1362,100826,58407,789,2026-04-10,out,Vance (personal) is out for this game against the Honolulu Miners.
1363,100839,58407,789,2026-04-12,out,Vance (personal) is out for this game against the Reno Ridgebacks.
1364,100070,58553,592,2025-11-05,out,"Pruitt misses the November 5, 2025 game against the Anchorage Herons (calf)."
1365,100078,58553,592,2025-11-06,out,Pruitt (calf) is out for this game against the Hartford Comets.
1366,100080,58553,592,2025-11-07,out,Pruitt (calf) is out for this game against the Bakersfield Wranglers.
1367,100103,58553,592,2025-11-11,out,"Pruitt misses the November 11, 2025 game against the Bakersfield Wranglers (ankle)."
1368,100108,58553,592,2025-11-12,out,"Due to a sprained ankle, Pruitt is out against the Jacksonville Cobras."
1369,100156,58553,592,2025-11-22,out,"Ruled out for November 22, 2025, Pruitt cites a sprained ankle."
1370,100158,58553,592,2025-11-23,out,"Pruitt misses the November 23, 2025 game against the Richmond Kestrels (ankle)."
1371,100164,58553,592,2025-11-24,out,"Pruitt will not play on November 24, 2025 because of a sprained ankle."
1372,100175,58553,592,2025-11-28,out,"Ruled out for November 28, 2025, Pruitt cites a sprained ankle."
1373,100185,58553,592,2025-11-30,out,"Due to a sprained ankle, Pruitt is out against the Nashville Tempest."
1374,100397,58553,592,2026-01-14,out,"Ruled out for January 14, 2026, Pruitt cites an illness."
1375,100432,58553,592,2026-01-20,out,"Due to a sprained wrist, Pruitt is out against the Buffalo Marshals."
1376,100449,58553,592,2026-01-23,out,"Pruitt misses the January 23, 2026 game against the Grand Rapids Drifters (knee)."
1377,100552,58553,592,2026-02-11,out,Pruitt (concussion) is out for this game against the Boise Glaciers.
1378,100628,58553,592,2026-03-05,out,"Pruitt misses the March 5, 2026 game against the Albuquerque Lancers (wrist)."
1379,100662,58553,592,2026-03-10,out,"Ruled out for March 10, 2026, Pruitt cites rest."
1380,100791,58553,592,2026-04-02,out,"Pruitt will not play on April 2, 2026 because of a sprained wrist."
1381,100011,58609,386,2025-10-24,out,"Ruled out for October 24, 2025, Bellamy cites concussion protocol."
1382,100021,58609,386,2025-10-26,out,"Ruled out for October 26, 2025, Bellamy cites concussion protocol."
1383,100036,58609,386,2025-10-29,out,"Ruled out for October 29, 2025, Bellamy cites concussion protocol."
1384,100499,58609,386,2026-02-01,out,Bellamy (knee) is out for this game against the Honolulu Miners.
1385,100531,58609,386,2026-02-07,out,"Bellamy will not play on February 7, 2026 because of a calf strain."
1386,100536,58609,386,2026-02-09,out,"Bellamy will not play on February 9, 2026 because of a calf strain."
1387,100648,58609,386,2026-03-08,out,"Bellamy misses the March 8, 2026 game against the Reno Ridgebacks (knee)."
1388,100657,58609,386,2026-03-10,out,"Ruled out for March 10, 2026, Bellamy cites a sprained wrist."
1389,100720,58609,386,2026-03-21,out,Bellamy is out for the Tulsa Admirals matchup with concussion protocol.
1390,100743,58609,386,2026-03-24,out,"Bellamy misses the March 24, 2026 game against the Grand Rapids Drifters (ankle)."
1391,100796,58609,386,2026-04-03,out,"Due to back spasms, Bellamy is out against the Spokane Outlaws."
1392,100807,58609,386,2026-04-05,out,Bellamy is out for the Honolulu Miners matchup with back spasms.
1393,100507,59688,662,2026-02-03,out,Zimmer (ankle) is out for this game against the Reno Ridgebacks.
1394,100539,59688,662,2026-02-09,out,"Zimmer will not play on February 9, 2026 because of an illness."
1395,100794,59688,662,2026-04-02,out,"Zimmer will not play on April 2, 2026 because of a calf strain."
1396,100093,60055,604,2025-11-09,out,"Rivera will not play on November 9, 2025 because of personal reasons."
1397,100130,60055,604,2025-11-16,out,Rivera (rest) is out for this game against the Reno Ridgebacks.
1398,100134,60055,604,2025-11-17,out,"Ruled out for November 17, 2025, Rivera cites rest."
1399,100168,60055,604,2025-11-24,out,Rivera (wrist) is out for this game against the Austin Sentinels.
1400,100180,60055,604,2025-11-29,out,Rivera (illness) is out for this game against the Tulsa Admirals.
1401,100188,60055,604,2025-11-30,out,"Due to an illness, Rivera is out against the Des Moines Vultures."
1402,100206,60055,604,2025-12-04,out,"Ruled out for December 4, 2025, Rivera cites an illness."
1403,100209,60055,604,2025-12-05,out,"Ruled out for December 5, 2025, Rivera cites an illness."
1404,100215,60055,604,2025-12-06,out,"Due to an illness, Rivera is out against the Reno Ridgebacks."
1405,100222,60055,604,2025-12-07,out,Rivera is out for the Richmond Kestrels matchup with an illness.
1406,100235,60055,604,2025-12-12,out,"Rivera misses the December 12, 2025 game against the Boise Glaciers (illness)."
1407,100244,60055,604,2025-12-17,out,"Due to an illness, Rivera is out against the El Paso Ospreys."
1408,100252,60055,604,2025-12-18,out,"Ruled out for December 18, 2025, Rivera cites an illness."
1409,100256,60055,604,2025-12-20,out,"Due to an illness, Rivera is out against the Nashville Tempest."
1410,100281,60055,604,2025-12-25,out,"Rivera will not play on December 25, 2025 because of an illness."
1411,100291,60055,604,2025-12-27,out,Rivera (illness) is out for this game against the Cheyenne Pioneers.
1412,100298,60055,604,2025-12-28,out,"Rivera misses the December 28, 2025 game against the Jacksonville Cobras (illness)."
1413,100308,60055,604,2025-12-29,out,"Rivera misses the December 29, 2025 game against the Buffalo Marshals (illness)."
1414,100310,60055,604,2025-12-30,out,"Rivera misses the December 30, 2025 game against the Baton Rouge Falcons (illness)."
1415,100314,60055,604,2025-12-31,out,"Ruled out for December 31, 2025, Rivera cites an illness."
1416,100339,60055,604,2026-01-04,out,Rivera is out for the Cincinnati Stallions matchup with a sprained ankle.
1417,100348,60055,604,2026-01-06,out,"Ruled out for January 6, 2026, Rivera cites a sprained ankle."
1418,100366,60055,604,2026-01-09,out,"Ruled out for January 9, 2026, Rivera cites an illness."
1419,100414,60055,604,2026-01-17,out,"Due to rest, Rivera is out against the Fresno Bison."
1420,100427,60055,604,2026-01-19,out,Rivera (rest) is out for this game against the Louisville Nomads.
1421,100468,60055,604,2026-01-27,out,"Rivera will not play on January 27, 2026 because of back spasms."
1422,100529,60055,604,2026-02-07,out,"Rivera misses the February 7, 2026 game against the Tacoma Talons (knee)."
1423,100541,60055,604,2026-02-09,out,"Rivera will not play on February 9, 2026 because of knee soreness."
1424,100548,60055,604,2026-02-11,out,"Rivera will not play on February 11, 2026 because of knee soreness."
1425,100555,60055,604,2026-02-12,out,Rivera (knee) is out for this game against the Newark Mustangs.
1426,100562,60055,604,2026-02-20,out,"Due to knee soreness, Rivera is out against the Louisville Nomads."
1427,100569,60055,604,2026-02-21,out,"Rivera will not play on February 21, 2026 because of knee soreness."
1428,100574,60055,604,2026-02-22,out,"Rivera will not play on February 22, 2026 because of knee soreness."
1429,100582,60055,604,2026-02-24,out,"Rivera misses the February 24, 2026 game against the Cincinnati Stallions (knee)."
1430,100588,60055,604,2026-02-25,out,Rivera is out for the Spokane Outlaws matchup with knee soreness.
1431,100600,60055,604,2026-02-27,out,Rivera is out for the Missoula Anchors matchup with knee soreness.
1432,100602,60055,604,2026-02-28,out,"Due to knee soreness, Rivera is out against the Fresno Bison."
1433,100632,60055,604,2026-03-05,out,"Ruled out for March 5, 2026, Rivera cites rest."
1434,100642,60055,604,2026-03-07,out,"Rivera will not play on March 7, 2026 because of rest."
1435,100688,60055,604,2026-03-15,out,"Rivera will not play on March 15, 2026 because of hamstring tightness."
1436,100717,60055,604,2026-03-20,out,"Due to knee soreness, Rivera is out against the Honolulu Miners."
1437,100742,60055,604,2026-03-24,out,"Rivera will not play on March 24, 2026 because of back spasms."
1438,100764,60055,604,2026-03-28,out,"Ruled out for March 28, 2026, Rivera cites an illness."
1439,100779,60055,604,2026-03-30,out,"Rivera will not play on March 30, 2026 because of an illness."
1440,100805,60055,604,2026-04-05,out,"Rivera misses the April 5, 2026 game against the Spokane Outlaws (hamstring)."
1441,100833,60055,604,2026-04-10,out,Rivera (ankle) is out for this game against the Albuquerque Lancers.
1442,100091,60173,554,2025-11-09,out,Garner is out for the Austin Sentinels matchup with a sprained wrist.
1443,100114,60173,554,2025-11-13,out,"Garner will not play on November 13, 2025 because of a sprained wrist."
1444,100139,60173,554,2025-11-19,out,Garner (wrist) is out for this game against the Boise Glaciers.
1445,100213,60173,554,2025-12-05,out,"Garner misses the December 5, 2025 game against the Cheyenne Pioneers (wrist)."
1446,100290,60173,554,2025-12-27,out,"Garner will not play on December 27, 2025 because of a sprained wrist."
1447,100306,60173,554,2025-12-29,out,"Garner will not play on December 29, 2025 because of a sprained wrist."
1448,100318,60173,554,2025-12-31,out,"Ruled out for December 31, 2025, Garner cites a sprained wrist."
1449,100338,60173,554,2026-01-04,out,"Garner misses the January 4, 2026 game against the Bakersfield Wranglers (wrist)."
1450,100345,60173,554,2026-01-05,out,Garner is out for the Missoula Anchors matchup with a sprained wrist.
1451,100352,60173,554,2026-01-07,out,"Due to a sprained wrist, Garner is out against the Tacoma Talons."
1452,100372,60173,554,2026-01-10,out,"Ruled out for January 10, 2026, Garner cites a sprained wrist."
1453,100394,60173,554,2026-01-14,out,"Ruled out for January 14, 2026, Garner cites a sprained wrist."
1454,100406,60173,554,2026-01-16,out,Garner is out for the Bakersfield Wranglers matchup with a sprained wrist.
1455,100417,60173,554,2026-01-18,out,Garner (wrist) is out for this game against the Baton Rouge Falcons.
1456,100458,60173,554,2026-01-25,out,"Due to a sprained wrist, Garner is out against the Reno Ridgebacks."
1457,100489,60173,554,2026-01-30,out,"Due to a sprained wrist, Garner is out against the Missoula Anchors."
1458,100510,60173,554,2026-02-03,out,"Garner misses the February 3, 2026 game against the Honolulu Miners (wrist)."
1459,100555,60173,554,2026-02-12,out,"Due to a sprained wrist, Garner is out against the Anchorage Herons."
1460,100001,60559,486,2025-10-21,out,"Carver misses the October 21, 2025 game against the Baton Rouge Falcons (back)."
1461,100006,60559,486,2025-10-22,out,"Carver misses the October 22, 2025 game against the El Paso Ospreys (back)."
1462,100009,60559,486,2025-10-23,out,Carver is out for the Reno Ridgebacks matchup with back spasms.
1463,100024,60559,486,2025-10-26,out,"Ruled out for October 26, 2025, Carver cites back spasms."
1464,100031,60559,486,2025-10-27,out,"Carver will not play on October 27, 2025 because of back spasms."
1465,100039,60559,486,2025-10-29,out,"Carver will not play on October 29, 2025 because of back spasms."
1466,100053,60559,486,2025-11-01,out,"Carver misses the November 1, 2025 game against the Reno Ridgebacks (back)."
1467,100056,60559,486,2025-11-02,out,"Due to back spasms, Carver is out against the Cheyenne Pioneers."
1468,100061,60559,486,2025-11-03,out,"Due to back spasms, Carver is out against the Reno Ridgebacks."
1469,100075,60559,486,2025-11-05,out,"Due to back spasms, Carver is out against the Austin Sentinels."
1470,100079,60559,486,2025-11-07,out,"Ruled out for November 7, 2025, Carver cites back spasms."
1471,100095,60559,486,2025-11-10,out,"Ruled out for November 10, 2025, Carver cites back spasms."
1472,100125,60559,486,2025-11-16,out,Carver is out for the Richmond Kestrels matchup with concussion protocol.
1473,100146,60559,486,2025-11-20,out,"Carver will not play on November 20, 2025 because of knee soreness."
1474,100151,60559,486,2025-11-21,out,"Ruled out for November 21, 2025, Carver cites knee soreness."
1475,100156,60559,486,2025-11-22,out,Carver (knee) is out for this game against the Fresno Bison.
1476,100163,60559,486,2025-11-24,out,"Carver will not play on November 24, 2025 because of knee soreness."
1477,100170,60559,486,2025-11-26,out,Carver (knee) is out for this game against the Tacoma Talons.
1478,100187,60559,486,2025-11-30,out,"Carver misses the November 30, 2025 game against the Tulsa Admirals (knee)."
1479,100357,60559,486,2026-01-07,out,"Ruled out for January 7, 2026, Carver cites an illness."
1480,100371,60559,486,2026-01-10,out,Carver is out for the Boise Glaciers matchup with hamstring tightness.
1481,100380,60559,486,2026-01-11,out,Carver is out for the Cincinnati Stallions matchup with hamstring tightness.
1482,100443,60559,486,2026-01-22,out,"Carver will not play on January 22, 2026 because of hamstring tightness."
1483,100452,60559,486,2026-01-23,out,"Carver misses the January 23, 2026 game against the Buffalo Marshals (hamstring)."
1484,100492,60559,486,2026-01-31,out,"Carver will not play on January 31, 2026 because of back spasms."
1485,100505,60559,486,2026-02-03,out,Carver (back) is out for this game against the Nashville Tempest.
1486,100514,60559,486,2026-02-04,out,"Ruled out for February 4, 2026, Carver cites back spasms."
1487,100528,60559,486,2026-02-07,out,"Ruled out for February 7, 2026, Carver cites back spasms."
1488,100539,60559,486,2026-02-09,out,Carver is out for the El Paso Ospreys matchup with back spasms.
1489,100548,60559,486,2026-02-11,out,"Due to back spasms, Carver is out against the Anchorage Herons."
1490,100557,60559,486,2026-02-19,out,"Carver misses the February 19, 2026 game against the Louisville Nomads (back)."
1491,100568,60559,486,2026-02-21,out,"Carver misses the February 21, 2026 game against the Buffalo Marshals (hamstring)."
1492,100577,60559,486,2026-02-22,out,"Carver misses the February 22, 2026 game against the Cincinnati Stallions (hamstring)."
1493,100588,60559,486,2026-02-25,out,"Carver misses the February 25, 2026 game against the Anchorage Herons (ankle)."
1494,100598,60559,486,2026-02-26,out,"Due to a sprained ankle, Carver is out against the Providence Skylarks."
1495,100614,60559,486,2026-03-02,out,"Carver misses the March 2, 2026 game against the Louisville Nomads (ankle)."
1496,100631,60559,486,2026-03-05,out,"Ruled out for March 5, 2026, Carver cites a sprained ankle."
1497,100636,60559,486,2026-03-06,out,Carver is out for the Nashville Tempest matchup with a sprained ankle.
1498,100682,60559,486,2026-03-14,out,Carver is out for the Newark Mustangs matchup with concussion protocol.
1499,100685,60559,486,2026-03-15,out,Carver (concussion) is out for this game against the Birmingham Foxes.
1500,100692,60559,486,2026-03-16,out,"Due to concussion protocol, Carver is out against the Anchorage Herons."
1501,100705,60559,486,2026-03-18,out,"Carver misses the March 18, 2026 game against the Baton Rouge Falcons (concussion)."
1502,100715,60559,486,2026-03-20,out,"Due to concussion protocol, Carver is out against the Boise Glaciers."
1503,100738,60559,486,2026-03-23,out,"Ruled out for March 23, 2026, Carver cites knee soreness."
1504,100744,60559,486,2026-03-25,out,"Carver misses the March 25, 2026 game against the Grand Rapids Drifters (knee)."
1505,100759,60559,486,2026-03-27,out,"Ruled out for March 27, 2026, Carver cites knee soreness."
1506,100790,60559,486,2026-04-02,out,"Due to back spasms, Carver is out against the Honolulu Miners."
1507,100796,60559,486,2026-04-03,out,"Due to back spasms, Carver is out against the Bakersfield Wranglers."
1508,100805,60559,486,2026-04-05,out,Carver (back) is out for this game against the Anchorage Herons.
1509,100068,61084,727,2025-11-04,out,"Zimmer will not play on November 4, 2025 because of a sprained wrist."
1510,100072,61084,727,2025-11-05,out,"Due to a sprained wrist, Zimmer is out against the Jacksonville Cobras."
1511,100179,61084,727,2025-11-28,out,"Due to rest, Zimmer is out against the Albuquerque Lancers."
1512,100191,61084,727,2025-12-01,out,"Zimmer will not play on December 1, 2025 because of rest."
1513,100217,61084,727,2025-12-06,out,"Due to back spasms, Zimmer is out against the Fresno Bison."
1514,100234,61084,727,2025-12-12,out,"Zimmer will not play on December 12, 2025 because of back spasms."
1515,100243,61084,727,2025-12-15,out,Zimmer (back) is out for this game against the Reno Ridgebacks.
1516,100293,61084,727,2025-12-27,out,"Zimmer misses the December 27, 2025 game against the Bakersfield Wranglers (back)."
1517,100331,61084,727,2026-01-03,out,Zimmer (ankle) is out for this game against the Birmingham Foxes.
1518,100341,61084,727,2026-01-05,out,Zimmer (ankle) is out for this game against the Jacksonville Cobras.
1519,100346,61084,727,2026-01-06,out,"Due to a sprained ankle, Zimmer is out against the Austin Sentinels."
1520,100365,61084,727,2026-01-09,out,Zimmer is out for the Tulsa Admirals matchup with a sprained ankle.
1521,100381,61084,727,2026-01-11,out,"Zimmer will not play on January 11, 2026 because of a sprained ankle."
1522,100408,61084,727,2026-01-16,out,"Zimmer will not play on January 16, 2026 because of a sprained ankle."
1523,100413,61084,727,2026-01-17,out,"Zimmer will not play on January 17, 2026 because of a sprained ankle."
1524,100425,61084,727,2026-01-19,out,"Zimmer will not play on January 19, 2026 because of a sprained ankle."
1525,100436,61084,727,2026-01-21,out,Zimmer is out for the Cincinnati Stallions matchup with a sprained ankle.
1526,100447,61084,727,2026-01-23,out,"Ruled out for January 23, 2026, Zimmer cites a sprained ankle."
1527,100454,61084,727,2026-01-24,out,"Zimmer misses the January 24, 2026 game against the Reno Ridgebacks (ankle)."
1528,100455,61084,727,2026-01-25,out,"Due to a sprained ankle, Zimmer is out against the Buffalo Marshals."
1529,100467,61084,727,2026-01-27,out,Zimmer is out for the Missoula Anchors matchup with a sprained ankle.
1530,100473,61084,727,2026-01-28,out,"Ruled out for January 28, 2026, Zimmer cites a sprained ankle."
1531,100478,61084,727,2026-01-29,out,Zimmer (ankle) is out for this game against the Columbus Voyagers.
1532,100488,61084,727,2026-01-30,out,Zimmer (ankle) is out for this game against the Fresno Bison.
1533,100510,61084,727,2026-02-03,out,"Zimmer will not play on February 3, 2026 because of an illness."
1534,100547,61084,727,2026-02-11,out,Zimmer is out for the Albuquerque Lancers matchup with personal reasons.
1535,100785,61084,727,2026-04-01,out,"Ruled out for April 1, 2026, Zimmer cites an illness."
1536,100790,61084,727,2026-04-02,out,"Zimmer will not play on April 2, 2026 because of an illness."
1537,100798,61084,727,2026-04-03,out,"Zimmer misses the April 3, 2026 game against the Cheyenne Pioneers (illness)."
1538,100807,61084,727,2026-04-05,out,"Ruled out for April 5, 2026, Zimmer cites an illness."
1539,100826,61084,727,2026-04-10,out,"Due to concussion protocol, Zimmer is out against the Tacoma Talons."
1540,100005,67141,386,2025-10-22,out,Castellano (back) is out for this game against the Anchorage Herons.
1541,100011,67141,386,2025-10-24,out,Castellano is out for the Reno Ridgebacks matchup with back spasms.
1542,100021,67141,386,2025-10-26,out,"Ruled out for October 26, 2025, Castellano cites back spasms."
1543,100036,67141,386,2025-10-29,out,"Due to back spasms, Castellano is out against the Cheyenne Pioneers."
1544,100044,67141,386,2025-10-30,out,Castellano (back) is out for this game against the Cheyenne Pioneers.
1545,100049,67141,386,2025-10-31,out,Castellano (back) is out for this game against the Fresno Bison.
1546,100058,67141,386,2025-11-02,out,Castellano (back) is out for this game against the Albuquerque Lancers.
1547,100066,67141,386,2025-11-03,out,"Castellano misses the November 3, 2025 game against the Des Moines Vultures (back)."
